lat,lon,amenity,cuisine,fvst:navnelbnr,microbrewery,name,opening_hours,phone,website,wheelchair,wheelchair:description,wikidata,wikipedia,note,smoking,toilets:wheelchair,fvst:name,takeaway,name:en,brand,brand:wikidata,brand:wikipedia,diet:vegan,diet:vegetarian,opening_hours:kitchen,operator,outdoor_seating,opening_hours:cafe,payment:credit_cards,toilets,branch,survey:date,fvst:fixme,reservation,dinner,lunch,capacity,award:michelin,contact:instagram,email,facebook,url,alt_name,happycow:id,breakfast,delivery,tourism,official_name,ref:DK:cvr,contact:facebook,leisure,table_soccer,fee,changing_table,opening_hours:seating,changing_table:location,internet_access,internet_access:fee,organic,stars,drive_through,ref:DK:cvr:pnummer,brewery,check_date,payment:bitcoin,min_age,opening_hours:covid19,sport,access,drinking_water,fee:price,indoor,toilets:disposal,description,opening_hours:url,phone:restaurant,phone:takeaway,access:covid19,male,shop,unisex,layer,check_date:diet:vegetarian,female,toilets:position,level,year,diet:halal,diet:meat,diet:non-vegetarian,diet:organic,drink:beer,opening_hours:signed,seasonal,contact:email,age_limit,yelp,emergency,old_name,opening_hours:bar,name:es,seamark:small_craft_facility:category,seamark:type,payment:cash,payment:debit_cards,payment:mobile_phone,toilets:access,drink:wine,internet_access:ssid,comment,pitch,drink:sake,cocktails,contact:phone,start_date,payment:contactless,short_name,fixme,music_venue,restaurant,gender_segregated,supervised,underground,school,baby_feeding,bar,drink:cocktail,name:zh,diet:dairy_free,diet:egg_free,diet:pescetarian,payment:android_pay,payment:apple_pay,payment:card,payment:gift_card,ref:vatin,lgbtq,instagram,undefined,webshop,drink:cider,drink:gin
55.678342,12.573434,restaurant,smørrebrød,945207,,Louisa,,+45 33152020,https://louisasmorrebrod.dk/,,,,,,,,,yes,,,,,,,,,,,,,,,"fvst position missing, fixed from overpassturbo/osak",,,,,,,,,,,,,,,,41107537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.665653,12.597835,restaurant,thai,948776,,Poonchai 2 Thai Restaurant Amager,Tu-Su 12:00-22:00,+45 31 47 84 39,https://www.poonchai.dk/,,,,,,,,,yes,,,,,,,,,,,,,,,"fvst position missing, fixed from overpassturbo/osak",,,,,,,info@poonchai.dk,,,,,,,,,30162315,,,,,,,,,,,,,,,,,,,,,,,only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.675047,12.521294,restaurant,,953965,,Fasangården,,+45 28444351,https://www.fasangaardenfrb.dk/,,,,,,,,,,,,,,,,,Meyers Contract Catering A/S,,,,,,,"fvst position missing, fixed from overpassturbo/osak",,,,,,,,,,,,,,,,26631521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.674949,12.564657,school,,958735,,JUC SERVICE,,,https://juc.dk/,,,,,,,,,,,,,,,,,,,,,,,,"fvst position missing, fixed from overpassturbo/osak",,,,,,,,,,,,,,,,35391304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6821665,12.5821748,bar,,515812,,Ibiza Beach Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33076401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6759302,12.5651134,bar,,116770,,Wallmans Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26694094,,,,,,,,,,,,,,,,,,,,customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.691821,12.555717,bar,,747074,yes,Brus Bar,,,https://tapperietbrus.dk/bar/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37222852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.658308,12.538042,bar,,111032,,Cafe Kiki,,+45 38105337,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75743114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6678674,12.5321593,restaurant,japanese;ramen,1011356,,Kōnā,"17:00-23:00; Fr-Su 12:00-15:00,17:00 - 24:00; Mo off",,https://behind-the-elephants.com/,,,,,,no,,Flat bowls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41156236,,,,,,,,,,,,,1025549240,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6816061,12.5843072,bar,,638057,,Aloha Beach Bar,"Mo-We 18:00-03:00, Th 18:00-04:00, Fr-Sa 18:00-03:05",+45 69692031,https://alohabeachbar.dk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36402652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6727866,12.6003087,bar,,512128,,Nemo Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14642285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6773585,12.5380853,bar,,573704,,Cork Vinbar,,,http://corkvinbar.dk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37082309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.670728,12.543986,bar,,953527,,Jojo,16:00-22:00; Th 16:00-23:00; Fr-Sa 15:00 - 24:00; Su-Tu off,,https://jojovesterbro.dk/,limited,,,,,,,JOJO PROJECTS,,,,,,,,,,,,,,,,"fvst position missing, fixed from overpassturbo/osak",,,,,,,,,,,,,,,,40652078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.662793,12.591147,bar,,735007,,Roland Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34773041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6694781,12.5451643,bar,,930599,,Bar 1103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39446510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.667841,12.57367,bar,,936516,,Svajerbar,,,,,,,,,,,,,,,,,,,,,,,,,,,"fvst position missing, fixed from overpassturbo/osak",,,,,,,,,,,,,,,,26718899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.63334,12.585493,bar,,112140,,AMAGERKOLLEGIETS CENTERBAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16215902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6577524,12.6064559,bar,,118706,,Café Englandshus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29683190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6783113,12.5324887,bar,,762650,,Belis bar udebaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30576241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,summer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.679536,12.521293,bar,,968170,,Guldfasanen,,,,,,,,,,,,,,,,,,,,,,,,,,,fvst:no_pos,,,,,,,,,,,,,,,,41676876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6817464,12.58466,bar,,516447,,Stereo Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34711941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.68209,12.5824986,bar,,638047,,Rabalder Bar,15:00 -22:00; Fr-Sa 13:00-22:00,+45 31737347,https://rabalderbar.dk/kobenhavn/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36953489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6777981,12.5703019,bar,,122006,,Tyrolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33244460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.677814,12.569832,bar,,805559,,Use Us,,,https://tapit.dk/,,,,,,,,,,,,,,,,,Øvrige engros-kæder,,,,,,,,,,,,,,,,,,,,,,,39964325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.687525,12.559342,bar,,954601,,Barbarian,,,https://barberianscph.com/,,,,,,,,,,,,,,,,,,,,,,,,"fvst position missing, fixed from overpassturbo/osak",,,,,,,,,,,,,,,,41100729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.659136,12.600228,bar,,541744,,Café Friheden,,+45 32584232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25054393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6593805,12.6024967,bar,,115213,,Fair Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20492546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6616273,12.6074349,bar,,119192,,Café Josephine,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29428638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6644295,12.6081392,bar,,113126,,Café Guldhuset,Mo-Su 15:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27207308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6930851,12.6097396,bar,,748996,,Foxy bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38440128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.681978,12.58487,bar,,803235,,Brooklyn Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40422501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.682048,12.582457,bar,,121527,,Alpehytten,,+45 31482885,http://www.alpe-hytten.dk/,,,,,,,,Gothersgade 33A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33149948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6811217,12.584053,bar,,907023,,Kongens bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39980177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6718348,12.5626038,bar,,567578,,Good Morning City Copenhagen Star Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33580037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.665587,12.543472,bar,,912627,,Bennis Bar,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,38562762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.687695,12.562759,bar,,555272,,Bar Next Door,,,https://madklubben.dk/en/restaurants/bar-next-door-copenhagen/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35471871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,served,,,,,,,,,,,,,,,
55.689782,12.560259,bar,,921488,,LÉANOWSKI BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40432728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.688107,12.561284,bar,,117693,,Nørrebro Teater Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16148245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6818909,12.5592724,bar,,905878,,GL24 Søpavillonen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39911558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.678374,12.587563,bar,,717035,,Tata bar,,,https://hotelsanders.com/tatacocktailbar/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36945184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.679342,12.57629,bar,,802955,,VOODOO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36417935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6765698,12.5745614,bar,,794636,,Galathea Dybet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37610720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6734559,12.5672284,bar,,114671,,Mezzo Bar Promenaden Tivoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21572780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,summer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6732198,12.5554902,bar,,112993,,Det Ny Teater Bar 1 balkonplan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17741039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6721242,12.5253878,bar,,111265,,Kadetkælderen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13019347,,,,,,,,,,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.679455,12.529418,bar,,781946,,Cafe Domhuset,"12:00-02:00, Su 12:00-23:00",+45 38348278,https://www.cafedomhuset.dk/,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17721437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6699974,12.5458976,bar,,788669,,Brass Monkey,"Th 20:00-01:00,Fr-Sa 20:00-04:00",,https://www.brassmonkey.dk/koebenhavn/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38115669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6670444,12.5571596,bar,,803351,,Scandic Kødbyen Baren,,,,,,,,,,,,,,,,,,,,Scandic Hotels,,,,,,,"fvst position missing, fixed from overpassturbo/osak",,,,,,,,,,,,,,,,12596774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6509256,12.5363932,bar,,129373,,Café Engholmen,,+45 33313733,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33165714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.687938,12.554122,bar,,516858,,Trabi Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34623287,,,,,,,,,,,,,1017835358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6565637,12.6124467,bar,,733028,,Café 34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39033232,,,,,,,,,,,,,1022953636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6545648,12.6118398,bar,,924250,,Café Højden,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38908790,,,,,,,,,,,,,1022808040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6672646,12.5857953,bar,,539636,,Radisson Blu Scandinavia Hotel Red 7 Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35255109,,,,,,,,,,,,,1018543636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.684718,12.564939,bar,,113452,,Hotel Kong Arthur Baren,,,https://www.arthurhotels.dk/dk/hotel-kong-arthur/mad-drikke/baren/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75612419,,,,,,,,,,,,,1002465170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6711275,12.5433807,bar,,,,Vaest,,,https://www.vaest.dk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-15,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6930708,12.6097865,bar,,806318,,Yellow Fellow,,,https://reffen.dk/en/stadeholder/yellow-fellow/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38440128,,,,,,,,,,,,,1023600516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6871892,12.5404647,bar,,558279,,Frb Ølbar,"14:00-01:00, We-Sa 14:00-02:00, Su 13:00-23:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35519270,,,,,,,,,,,,,1018843702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6862958,12.5400653,bar,,906091,,Café Francke,,+45 35364052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38192183,,,,,,,,,,,,,1021936002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.680757,12.522294,bar,,768256,,Solbakken Bar,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39574217,,,,,,,,,,,,,1023621734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6708454,12.5584234,bar,,918720,,Die Strafbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39602458,,,,,,,,,,,,,1024897881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6690236,12.552327,bar,,122957,,Simpelt V,"18:00-02:00,We 18:00-03:00,Fr-Sa 15:00-05:00, Su 17:00-02:00",,https://simpeltv.dk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33050860,,,,,,,,,,,,,1016274719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.67961,12.576044,bar,,112895,,Peder Oxe Vinkælderen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26119243,,,,,,,,,,,,,1003206635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.67706,12.566051,restaurant,nordic; jutlandian,954484,,Restaurant Knøw,"12:00-23:00, Fr-Su 12:00-01:00, Mo off",+45 54330132,https://restaurantknow.dk/,,,,,,,,,,,,,,,,12:00-22:30; Fr-Su 12:00-22:30; Mo off,,,,,,,,"fvst position missing, fixed from overpassturbo/osak",,,,,,,,,,,,,,,,41603224,,,,,,,,,,,,,1026168704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6790425,12.539364,bar,,113050,,A-vej,,,,,,,,,,,A.V.F. - RÅD Studenter Forening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16275441,,,,,,,,,,,,,1001070509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6931086,12.6097154,bar,,748997,,Little Village bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38440128,,,,,,,,,,,,,1023600516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6931411,12.6096155,bar,,749000,,Funky Cow bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38440128,,,,,,,,,,,,,1023600516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.681637,12.53076,bar,,110827,,Café Nexus,,,https://www.cbsstudents.dk/cafe-nexus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10020867,,,,,,,,,,,,,1007443257,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.672427,12.557519,bar,,550794,,Dia'legd,"Th 17:00-24:00, Fr 16:00-02:00, Sa 15:00-02:00",+45 20676583,http://dialegd.dk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35477292,,,,,,,,,,,,,1018764705,Refsvindinge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,served,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6732055,12.5554754,bar,,113055,,Det Ny Teater Bar 2 parketplan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17741039,,,,,,,,,,,,,1001350203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6749882,12.5665511,restaurant,regional,960820,,Klokken København,11:30-21:00; Fr-Sa 11:30-22:00,+45 69156987,https://restaurantklokken.dk/,,,,,,,,,,,,,,,,,,,,,,,,"fvst position missing, fixed from overpassturbo/osak",,,,,,,,,,,,,,,,41606312,,,,,,,,,,,,,1026172671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
